transaction_id,transaction_date,voucher_no,account_head,account_type,category,sub_category,party_name,payment_method,bank_name,reference,debit,credit,amount,remarks,created_by
643,2025-05-23,VCH-000643,Managing Director Personal Expense,Equity,Drawings,Capital,Innovate Ltd.,Cheque,Sonali Bank,REF-4101-UoRo,75217.84,0.0,75217.84,Step half country face well everything military.,Admin
644,2024-07-26,VCH-000644,Financial Expenses,Expense,Finance,Sales,ABC Corporation,Cheque,Rupali Bank,REF-8588-FgOr,79403.75,0.0,79403.75,Yet data one order.,Managing Director
645,2025-03-23,VCH-000645,Administrative Expenses,Expense,OPEX,Capital,Tech Solutions,Bank Transfer,Nagad,REF-4319-Xcno,95446.7,0.0,95446.7,Build whether senior thank affect let task.,Accounts Officer
646,2025-11-04,VCH-000646,Miscellaneous Expenses,Expense,Other,Capital,Tech Solutions,Nagad,Bkash,REF-3753-tEiW,82190.86,0.0,82190.86,Just measure figure person.,Accounts Officer
647,2024-12-25,VCH-000647,Investment Payment,Equity,Capital,COGS,XYZ Ltd.,Bank Transfer,Sonali Bank,REF-4245-DXiW,16611.45,0.0,16611.45,Easy rate vote education sea former present.,Accounts Officer
648,2024-10-14,VCH-000648,Product Sales,Revenue,Sales,Expense,XYZ Ltd.,Cash,City Bank,REF-7640-tFlw,0.0,7099.95,7099.95,Low foreign American local.,Accounts Officer
649,2026-01-04,VCH-000649,Selling & Distribution Expenses,Expense,OPEX,Capital,Tech Solutions,Bkash,Nagad,REF-9869-KQwS,73393.24,0.0,73393.24,Price peace be.,Accounts Officer
650,2025-02-02,VCH-000650,Miscellaneous Expenses,Expense,Other,Operations,Prime Services,Cheque,City Bank,REF-1007-XabV,77424.85,0.0,77424.85,Administration strong station special.,Finance Manager
651,2026-04-03,VCH-000651,Salaries & Employee Benefits,Expense,OPEX,Capital,ABC Corporation,Cash,BRAC Bank,REF-4905-QGfE,25159.91,0.0,25159.91,Test life walk especially.,Finance Manager
652,2025-09-12,VCH-000652,Packing Materials,Expense,COGS,Operations,XYZ Ltd.,Cheque,Janata Bank,REF-2619-cLQC,9237.14,0.0,9237.14,Center white hand job.,Finance Manager
653,2025-04-27,VCH-000653,Financial Expenses,Expense,Finance,Operations,ABC Corporation,Cash,Janata Bank,REF-9416-EPzU,88846.65,0.0,88846.65,Indeed I shake age recent yourself explain.,Managing Director
654,2025-01-05,VCH-000654,Production or Cost of Goods Sold (COGS),Expense,COGS,COGS,ABC Corporation,Nagad,Janata Bank,REF-9720-yxix,96744.62,0.0,96744.62,Agree face money use understand kind.,Managing Director
655,2025-07-26,VCH-000655,Depreciation & Amortization,Expense,Non-Cash,Banking,Innovate Ltd.,Cheque,Nagad,REF-7291-jowW,28928.29,0.0,28928.29,Hand phone back poor opportunity run.,Finance Manager
656,2025-08-19,VCH-000656,Miscellaneous Expenses,Expense,Other,Expense,XYZ Ltd.,Nagad,Bkash,REF-4185-MKRV,93066.87,0.0,93066.87,Name continue live likely theory.,Finance Manager
657,2025-07-27,VCH-000657,Product Sales,Revenue,Sales,COGS,Innovate Ltd.,Cheque,Dutch Bangla Bank,REF-8803-ZbTJ,0.0,99277.3,99277.3,Imagine range bar special live.,Admin
658,2024-12-01,VCH-000658,Product Sales,Revenue,Sales,Capital,ABC Corporation,Cheque,Rupali Bank,REF-1262-Woov,0.0,39934.09,39934.09,His difference book animal.,Accounts Officer
659,2024-07-06,VCH-000659,Packing Materials,Expense,COGS,Capital,Innovate Ltd.,Cheque,City Bank,REF-2958-UyVc,29705.99,0.0,29705.99,Prevent Republican chair front.,Accounts Officer
660,2025-09-08,VCH-000660,Marketing & Sales Expenses,Expense,OPEX,Banking,Prime Services,Cash,BRAC Bank,REF-0760-CdlM,94968.71,0.0,94968.71,Television media power country popular.,Finance Manager
661,2025-11-28,VCH-000661,Loan From Managing Director,Liability,Loan,COGS,Green Energy Co.,Cash,Janata Bank,REF-0108-iXWB,54753.02,0.0,54753.02,Capital change serve sort cultural oil dark.,Managing Director
662,2024-10-02,VCH-000662,Investment Payment,Equity,Capital,COGS,ABC Corporation,Cheque,Rupali Bank,REF-5826-LAGv,23688.9,0.0,23688.9,Tree scene first participant culture.,Managing Director
663,2025-11-13,VCH-000663,Production or Cost of Goods Sold (COGS),Expense,COGS,Banking,Global Enterprises,Bank Transfer,City Bank,REF-3874-acKV,20756.1,0.0,20756.1,Knowledge tax play reach success realize thought.,Admin
664,2025-03-31,VCH-000664,Product Sales,Revenue,Sales,Sales,Innovate Ltd.,Bank Transfer,Nagad,REF-8380-eBpA,0.0,94790.75,94790.75,Loss put service case organization.,Managing Director
665,2024-09-16,VCH-000665,Production or Cost of Goods Sold (COGS),Expense,COGS,Banking,Prime Services,Cash,Bkash,REF-4534-qcEl,7309.16,0.0,7309.16,Level explain particular fill agree huge back arrive.,Admin
666,2024-09-21,VCH-000666,Managing Director Personal Expense,Equity,Drawings,Sales,Innovate Ltd.,Nagad,Janata Bank,REF-7551-qJQO,96954.65,0.0,96954.65,Interview civil detail each respond him.,Accounts Officer
667,2026-04-25,VCH-000667,Selling & Distribution Expenses,Expense,OPEX,Operations,Green Energy Co.,Cheque,Rupali Bank,REF-8679-TbaS,93442.59,0.0,93442.59,Former song truth provide executive travel response fact.,Managing Director
668,2026-02-20,VCH-000668,Administrative Expenses,Expense,OPEX,Capital,ABC Corporation,Cheque,City Bank,REF-4968-iomI,91489.3,0.0,91489.3,Floor dinner all somebody hand.,Accounts Officer
669,2025-01-31,VCH-000669,Cashout Charge,Expense,Bank Charge,COGS,Innovate Ltd.,Bank Transfer,BRAC Bank,REF-4420-akKG,34825.6,0.0,34825.6,Hair friend realize development safe.,Finance Manager
670,2026-04-12,VCH-000670,Miscellaneous Expenses,Expense,Other,COGS,ABC Corporation,Nagad,Sonali Bank,REF-2130-JzAV,59275.52,0.0,59275.52,Themselves person admit anything music difference.,Managing Director
671,2026-05-10,VCH-000671,Salaries & Employee Benefits,Expense,OPEX,Sales,Green Energy Co.,Bank Transfer,City Bank,REF-4944-iEOw,76444.29,0.0,76444.29,Far those across blue inside.,Managing Director
672,2024-08-07,VCH-000672,Financial Expenses,Expense,Finance,COGS,ABC Corporation,Bkash,Dutch Bangla Bank,REF-7944-eUgE,14292.67,0.0,14292.67,I space board book themselves campaign wife.,Managing Director
673,2026-03-13,VCH-000673,Packing Materials,Expense,COGS,Sales,Tech Solutions,Cheque,Dutch Bangla Bank,REF-2502-yZff,5910.92,0.0,5910.92,Evening adult that second.,Accounts Officer
674,2026-01-20,VCH-000674,Product Sales,Revenue,Sales,Capital,Tech Solutions,Bkash,BRAC Bank,REF-1646-HDcF,0.0,24742.87,24742.87,Old win worry.,Admin
675,2026-05-31,VCH-000675,Managing Director Personal Expense,Equity,Drawings,COGS,ABC Corporation,Bank Transfer,Rupali Bank,REF-5453-XTsE,17100.91,0.0,17100.91,Dinner trouble before soldier account school wrong.,Accounts Officer
676,2024-06-30,VCH-000676,Salaries & Employee Benefits,Expense,OPEX,Capital,Green Energy Co.,Bkash,Bkash,REF-7493-VlWn,21560.8,0.0,21560.8,Time hot age of focus.,Accounts Officer
677,2025-11-02,VCH-000677,Financial Expenses,Expense,Finance,Capital,Prime Services,Cheque,Rupali Bank,REF-4593-hYbU,71500.03,0.0,71500.03,Far hot board health way site issue.,Accounts Officer
678,2026-05-24,VCH-000678,Packing Materials,Expense,COGS,Sales,Prime Services,Cheque,City Bank,REF-1706-Nrwa,75608.16,0.0,75608.16,Candidate receive trip history.,Admin
679,2026-01-13,VCH-000679,Depreciation & Amortization,Expense,Non-Cash,Capital,XYZ Ltd.,Bank Transfer,City Bank,REF-4507-NSEA,19297.77,0.0,19297.77,His purpose grow poor prove beat.,Finance Manager
680,2025-12-11,VCH-000680,Managing Director Personal Expense,Equity,Drawings,COGS,ABC Corporation,Bkash,Janata Bank,REF-1964-tBao,92839.24,0.0,92839.24,Inside hand reality the probably human former.,Admin
681,2025-12-06,VCH-000681,Loan From Managing Director,Liability,Loan,Sales,Global Enterprises,Bkash,Nagad,REF-3552-ymUr,88759.26,0.0,88759.26,Across must many small much next care.,Managing Director
682,2024-12-06,VCH-000682,Managing Director Personal Expense,Equity,Drawings,Sales,XYZ Ltd.,Bkash,Sonali Bank,REF-0041-sseq,75512.73,0.0,75512.73,Collection wear system scene minute.,Managing Director
683,2025-03-16,VCH-000683,Managing Director Personal Expense,Equity,Drawings,Operations,Green Energy Co.,Bank Transfer,Rupali Bank,REF-9862-vvHq,63688.65,0.0,63688.65,Wind investment else exist benefit increase able.,Accounts Officer
684,2025-04-29,VCH-000684,Cashout Charge,Expense,Bank Charge,COGS,ABC Corporation,Cheque,BRAC Bank,REF-5423-CXYP,13510.98,0.0,13510.98,Fast capital season which.,Finance Manager
685,2025-02-24,VCH-000685,Managing Director Personal Expense,Equity,Drawings,Expense,Green Energy Co.,Bkash,Dutch Bangla Bank,REF-2219-pwfv,56136.47,0.0,56136.47,Race forget study look shoulder tree.,Finance Manager
686,2026-01-17,VCH-000686,Marketing & Sales Expenses,Expense,OPEX,Banking,ABC Corporation,Cash,Janata Bank,REF-5222-KEil,29619.07,0.0,29619.07,Ask drop matter new.,Finance Manager
687,2025-05-09,VCH-000687,Miscellaneous Expenses,Expense,Other,Capital,Innovate Ltd.,Bkash,BRAC Bank,REF-2888-UcRP,29489.74,0.0,29489.74,Fine fight community business democratic artist.,Managing Director
688,2024-09-02,VCH-000688,Financial Expenses,Expense,Finance,Banking,Tech Solutions,Bkash,Janata Bank,REF-8839-bdko,32098.57,0.0,32098.57,Doctor vote more serve increase media.,Managing Director
689,2025-02-12,VCH-000689,Production or Cost of Goods Sold (COGS),Expense,COGS,Sales,Prime Services,Cheque,Rupali Bank,REF-0481-Floi,85537.62,0.0,85537.62,Tonight unit maintain poor avoid imagine.,Admin
690,2024-09-13,VCH-000690,Selling & Distribution Expenses,Expense,OPEX,COGS,ABC Corporation,Nagad,BRAC Bank,REF-8586-ZiSs,87279.65,0.0,87279.65,Pay give serve can.,Admin
691,2025-01-13,VCH-000691,Salaries & Employee Benefits,Expense,OPEX,Sales,XYZ Ltd.,Cheque,Sonali Bank,REF-7784-pHsz,58611.82,0.0,58611.82,Religious tree member evidence animal star.,Finance Manager
692,2025-07-06,VCH-000692,Salaries & Employee Benefits,Expense,OPEX,Operations,Prime Services,Bank Transfer,Nagad,REF-1198-zZkN,8478.8,0.0,8478.8,Game the admit TV trouble no.,Admin
693,2026-05-15,VCH-000693,Marketing & Sales Expenses,Expense,OPEX,COGS,ABC Corporation,Bkash,BRAC Bank,REF-2834-CGfZ,82050.82,0.0,82050.82,Interesting car respond lose land.,Managing Director
694,2025-09-11,VCH-000694,Cashout Charge,Expense,Bank Charge,Banking,Prime Services,Bkash,Rupali Bank,REF-3459-GDDt,59551.17,0.0,59551.17,Prove after stage support life realize.,Managing Director
695,2025-03-25,VCH-000695,Financial Expenses,Expense,Finance,Sales,Green Energy Co.,Cash,Rupali Bank,REF-0487-AHsc,26676.06,0.0,26676.06,Real career green under itself.,Finance Manager
696,2024-07-01,VCH-000696,Investment Payment,Equity,Capital,Capital,Tech Solutions,Bkash,Nagad,REF-9561-XpAJ,60143.61,0.0,60143.61,Upon article total necessary.,Admin
697,2025-10-05,VCH-000697,Selling & Distribution Expenses,Expense,OPEX,Banking,Innovate Ltd.,Bkash,Janata Bank,REF-3201-GfNs,20371.59,0.0,20371.59,Seat policy large serve.,Accounts Officer
698,2025-03-11,VCH-000698,Selling & Distribution Expenses,Expense,OPEX,Capital,ABC Corporation,Bkash,City Bank,REF-3262-aryH,49762.66,0.0,49762.66,Tax local police too decision.,Admin
699,2026-05-11,VCH-000699,Loan From Managing Director,Liability,Loan,Capital,Green Energy Co.,Cash,Nagad,REF-8338-tQVY,98763.52,0.0,98763.52,Development marriage attention customer.,Managing Director
700,2025-09-07,VCH-000700,Financial Expenses,Expense,Finance,Sales,Prime Services,Bank Transfer,Sonali Bank,REF-3697-zecq,17543.05,0.0,17543.05,Analysis want state since seem.,Admin
701,2025-11-14,VCH-000701,Financial Expenses,Expense,Finance,Sales,Prime Services,Nagad,Nagad,REF-5131-EiSs,78252.24,0.0,78252.24,Project series success need approach.,Admin
702,2025-02-17,VCH-000702,Packing Materials,Expense,COGS,Sales,Global Enterprises,Bkash,City Bank,REF-1688-Uzzk,94307.24,0.0,94307.24,Suffer fast join guess rock make.,Finance Manager
703,2025-05-07,VCH-000703,Miscellaneous Expenses,Expense,Other,COGS,Tech Solutions,Bkash,Dutch Bangla Bank,REF-9484-nyWh,32126.98,0.0,32126.98,Team entire seven station food six.,Admin
704,2024-11-28,VCH-000704,Loan From Managing Director,Liability,Loan,COGS,XYZ Ltd.,Bkash,Nagad,REF-2372-HLTX,32174.03,0.0,32174.03,Fund candidate scene none military author.,Finance Manager
705,2025-08-20,VCH-000705,Depreciation & Amortization,Expense,Non-Cash,Expense,XYZ Ltd.,Cash,Nagad,REF-7010-bhac,32832.57,0.0,32832.57,Along environmental evening before.,Managing Director
706,2026-02-26,VCH-000706,Marketing & Sales Expenses,Expense,OPEX,Operations,XYZ Ltd.,Cheque,Janata Bank,REF-9934-xKGl,31798.86,0.0,31798.86,Movie important whose card.,Admin
707,2026-05-31,VCH-000707,Financial Expenses,Expense,Finance,Banking,ABC Corporation,Bank Transfer,Bkash,REF-0221-FrDk,67991.35,0.0,67991.35,Next factor policy prove.,Accounts Officer
708,2026-05-18,VCH-000708,Administrative Expenses,Expense,OPEX,Sales,Innovate Ltd.,Bank Transfer,Rupali Bank,REF-1867-NWXW,24557.31,0.0,24557.31,Reflect draw college recently.,Finance Manager
709,2025-04-17,VCH-000709,Miscellaneous Expenses,Expense,Other,Capital,Global Enterprises,Cheque,Janata Bank,REF-1376-UoWE,93792.1,0.0,93792.1,Somebody measure reduce nearly.,Managing Director
710,2025-04-05,VCH-000710,Marketing & Sales Expenses,Expense,OPEX,Banking,Green Energy Co.,Bank Transfer,Nagad,REF-0244-HjjT,45854.14,0.0,45854.14,Husband exactly again million laugh million.,Admin
711,2025-06-15,VCH-000711,Miscellaneous Expenses,Expense,Other,Operations,ABC Corporation,Cheque,Nagad,REF-4340-SKsF,24674.02,0.0,24674.02,Share production while onto.,Admin
712,2024-12-14,VCH-000712,Managing Director Personal Expense,Equity,Drawings,Operations,Tech Solutions,Cash,BRAC Bank,REF-8666-qgXp,47483.52,0.0,47483.52,Into that why happen live create east.,Admin
713,2025-08-12,VCH-000713,Investment Payment,Equity,Capital,Capital,Green Energy Co.,Bank Transfer,Nagad,REF-2037-tyhN,38946.18,0.0,38946.18,Radio imagine decision campaign.,Managing Director
714,2024-07-02,VCH-000714,Salaries & Employee Benefits,Expense,OPEX,Operations,ABC Corporation,Nagad,Dutch Bangla Bank,REF-3173-BFha,78135.39,0.0,78135.39,Political television without simply both red.,Finance Manager
715,2026-04-03,VCH-000715,Depreciation & Amortization,Expense,Non-Cash,Operations,Green Energy Co.,Nagad,Janata Bank,REF-2808-BHLG,27176.86,0.0,27176.86,Upon president house name.,Accounts Officer
716,2025-03-25,VCH-000716,Miscellaneous Expenses,Expense,Other,Sales,Tech Solutions,Bkash,Bkash,REF-2491-ZZdE,48267.82,0.0,48267.82,Individual attention gas fire establish range.,Admin
717,2024-10-14,VCH-000717,Product Sales,Revenue,Sales,Operations,Tech Solutions,Bank Transfer,Bkash,REF-6997-IPWS,0.0,41446.66,41446.66,Little court civil its.,Finance Manager
718,2025-06-08,VCH-000718,Loan From Managing Director,Liability,Loan,Banking,Green Energy Co.,Cheque,Bkash,REF-4087-cZdx,68111.67,0.0,68111.67,Generation room article war wish.,Finance Manager
719,2026-05-20,VCH-000719,Salaries & Employee Benefits,Expense,OPEX,Expense,Innovate Ltd.,Bkash,BRAC Bank,REF-4781-QmIb,43335.4,0.0,43335.4,When at top leg rate top beat.,Managing Director
720,2025-09-17,VCH-000720,Cashout Charge,Expense,Bank Charge,COGS,XYZ Ltd.,Bkash,City Bank,REF-4522-tmfC,98920.5,0.0,98920.5,Pm garden read positive expect involve against.,Accounts Officer
721,2024-08-23,VCH-000721,Administrative Expenses,Expense,OPEX,COGS,Tech Solutions,Bank Transfer,Nagad,REF-0792-wFAP,82885.09,0.0,82885.09,Full raise along style development two be.,Admin
722,2024-08-16,VCH-000722,Financial Expenses,Expense,Finance,Expense,Tech Solutions,Cash,Bkash,REF-3892-wHJd,14748.26,0.0,14748.26,While environment organization get least prepare.,Finance Manager
723,2025-01-21,VCH-000723,Managing Director Personal Expense,Equity,Drawings,Operations,Innovate Ltd.,Cash,Sonali Bank,REF-6019-ZUzn,47596.44,0.0,47596.44,Magazine peace network property election prevent.,Admin
724,2024-12-10,VCH-000724,Packing Materials,Expense,COGS,Banking,Tech Solutions,Bkash,Dutch Bangla Bank,REF-9933-kmUR,30604.44,0.0,30604.44,Build push record listen.,Accounts Officer
725,2025-11-13,VCH-000725,Administrative Expenses,Expense,OPEX,COGS,Prime Services,Bkash,Rupali Bank,REF-6476-msfp,69621.4,0.0,69621.4,Buy sometimes product decide a tree.,Finance Manager
726,2025-11-22,VCH-000726,Administrative Expenses,Expense,OPEX,Sales,Tech Solutions,Bank Transfer,Janata Bank,REF-8559-uOcy,51210.69,0.0,51210.69,Great plant performance get give exactly.,Finance Manager
727,2026-02-24,VCH-000727,Product Sales,Revenue,Sales,Banking,ABC Corporation,Bank Transfer,Rupali Bank,REF-2374-TWCG,0.0,47058.31,47058.31,Best one direction industry establish day.,Managing Director
728,2026-03-15,VCH-000728,Financial Expenses,Expense,Finance,Sales,Tech Solutions,Cash,Dutch Bangla Bank,REF-8722-TJro,28417.93,0.0,28417.93,State including east inside nor.,Managing Director
729,2025-05-19,VCH-000729,Cashout Charge,Expense,Bank Charge,Expense,Innovate Ltd.,Bank Transfer,Bkash,REF-3705-gIEq,92029.49,0.0,92029.49,Morning several whose laugh.,Accounts Officer
730,2024-07-20,VCH-000730,Production or Cost of Goods Sold (COGS),Expense,COGS,Expense,Tech Solutions,Bkash,BRAC Bank,REF-7438-ZqNz,54334.64,0.0,54334.64,Father morning significant.,Accounts Officer
731,2025-09-13,VCH-000731,Managing Director Personal Expense,Equity,Drawings,Capital,Green Energy Co.,Bkash,Dutch Bangla Bank,REF-3615-bBaS,79099.46,0.0,79099.46,Compare finish born.,Finance Manager
732,2025-08-28,VCH-000732,Cashout Charge,Expense,Bank Charge,Expense,Innovate Ltd.,Bank Transfer,Rupali Bank,REF-0150-yoar,71637.02,0.0,71637.02,Exactly serve recognize model south continue.,Accounts Officer
733,2026-04-13,VCH-000733,Managing Director Personal Expense,Equity,Drawings,Sales,Global Enterprises,Bkash,Sonali Bank,REF-7531-bXVo,38667.42,0.0,38667.42,Including husband amount dinner individual single near.,Accounts Officer
734,2025-12-24,VCH-000734,Miscellaneous Expenses,Expense,Other,Capital,Prime Services,Cash,Sonali Bank,REF-4966-MlpD,60271.79,0.0,60271.79,Soon analysis ability look.,Finance Manager
735,2025-07-25,VCH-000735,Selling & Distribution Expenses,Expense,OPEX,Sales,ABC Corporation,Bank Transfer,City Bank,REF-4503-LtzZ,73777.8,0.0,73777.8,Your night major than.,Managing Director
736,2025-09-27,VCH-000736,Packing Materials,Expense,COGS,Banking,Innovate Ltd.,Cheque,Sonali Bank,REF-6784-prhS,7192.46,0.0,7192.46,Kitchen option couple ground we itself.,Accounts Officer
737,2024-09-08,VCH-000737,Depreciation & Amortization,Expense,Non-Cash,COGS,Tech Solutions,Nagad,Rupali Bank,REF-1525-FXJG,87178.47,0.0,87178.47,Somebody final good teacher parent street.,Accounts Officer
738,2026-01-01,VCH-000738,Salaries & Employee Benefits,Expense,OPEX,COGS,XYZ Ltd.,Bkash,Bkash,REF-1293-Vang,89530.7,0.0,89530.7,Responsibility cut character plan until.,Managing Director
739,2024-11-02,VCH-000739,Depreciation & Amortization,Expense,Non-Cash,Banking,Global Enterprises,Cheque,BRAC Bank,REF-9613-ceSI,90885.92,0.0,90885.92,Tv method hour without recent there.,Managing Director
740,2025-11-25,VCH-000740,Administrative Expenses,Expense,OPEX,Operations,Innovate Ltd.,Cheque,Dutch Bangla Bank,REF-9803-opZk,45213.76,0.0,45213.76,Nothing travel without.,Finance Manager
741,2026-02-22,VCH-000741,Managing Director Personal Expense,Equity,Drawings,COGS,Innovate Ltd.,Cash,Dutch Bangla Bank,REF-5437-SaDN,70300.49,0.0,70300.49,Deep idea process name drop policy.,Finance Manager
742,2025-02-05,VCH-000742,Salaries & Employee Benefits,Expense,OPEX,Capital,Innovate Ltd.,Bank Transfer,Sonali Bank,REF-2552-XLgz,6025.79,0.0,6025.79,Career either second seem billion throughout provide.,Finance Manager
